khipu_id,cluster,num_nodes,num_edges,avg_degree,max_degree,density,depth,width,avg_branching,num_roots,num_leaves,has_numeric,has_color,avg_numeric_value,std_numeric_value
1000226,1,7,6,1.7142857142857142,6,0.1428571428571428,1,6,6.0,1,6,0.7142857142857143,0.8571428571428571,92.2,169.0436629986466
1000227,3,52,51,1.9615384615384612,7,0.0192307692307692,3,36,3.1875,1,36,0.7307692307692307,0.9615384615384616,6.2368421052631575,12.62294112555706
1000228,3,46,45,1.9565217391304348,45,0.0217391304347826,1,45,45.0,1,45,0.7608695652173914,0.9782608695652174,82.14285714285714,105.1809713526828
1000229,3,81,80,1.9753086419753083,52,0.0123456790123456,2,52,3.809523809523809,1,60,0.9135802469135802,0.9753086419753086,13.108108108108109,18.841133528452083
1000230,3,87,86,1.9770114942528736,61,0.0114942528735632,2,61,4.095238095238095,1,66,0.735632183908046,0.9885057471264368,12.34375,22.39016158801673
1000231,3,46,45,1.9565217391304348,42,0.0217391304347826,2,42,11.25,1,42,0.108695652173913,0.9565217391304348,162.4,299.38376709501136
1000232,3,36,35,1.9444444444444444,27,0.0277777777777777,2,27,3.888888888888889,1,27,0.3333333333333333,0.9722222222222222,16.916666666666668,15.255918705720594
1000233,3,59,58,1.9661016949152543,56,0.0169491525423728,2,56,29.0,1,57,0.9830508474576272,0.9830508474576272,788.0689655172414,1007.1400420047228
1000234,3,57,56,1.9649122807017545,56,0.0175438596491228,1,56,56.0,1,56,0.8771929824561403,0.9649122807017544,39.12,42.093058810212405
1000235,3,82,81,1.975609756097561,74,0.0121951219512195,4,74,10.125,1,74,0.7926829268292683,0.9878048780487804,41.83076923076923,80.38284723855902
1000236,3,83,82,1.9759036144578312,78,0.0120481927710843,2,78,16.4,1,78,0.5060240963855421,0.9759036144578314,52.19047619047619,58.660540032598576
1000238,0,327,326,1.9938837920489296,238,0.0030581039755351,4,238,6.269230769230769,1,275,0.6513761467889908,0.9938837920489296,122.29107981220658,159.87894412614298
1000239,3,62,61,1.967741935483871,46,0.0161290322580645,3,45,5.545454545454546,1,51,0.8225806451612904,0.9838709677419356,24.47058823529412,38.12124771180712
1000240,3,48,47,1.9583333333333333,47,0.0208333333333333,1,43,47.0,1,47,0.9791666666666666,0.9166666666666666,14.659574468085106,18.85699440835668
1000241,6,87,86,1.9770114942528736,76,0.0114942528735632,2,76,17.2,1,82,0.057471264367816,0.1264367816091954,211.6,164.1031383002775
1000242,1,7,6,1.7142857142857142,6,0.1428571428571428,1,6,6.0,1,6,0.5714285714285714,0.8571428571428571,2.5,0.8660254037844386
1000243,3,24,23,1.9166666666666667,22,0.0416666666666666,2,22,11.5,1,22,0.9166666666666666,0.9583333333333334,167.04545454545453,138.2486157329111
1000244,3,26,25,1.9230769230769231,12,0.0384615384615384,2,13,5.0,1,21,0.4615384615384615,0.9615384615384616,90.41666666666669,274.32081532800646
1000245,3,34,33,1.9411764705882355,32,0.0294117647058823,2,32,16.5,1,32,0.6764705882352942,0.9705882352941176,32.82608695652174,36.24272301641548
1000246,3,42,41,1.9523809523809523,41,0.0238095238095238,1,41,41.0,1,41,0.7380952380952381,0.9523809523809524,56.96774193548387,58.33854691532407
1000247,3,27,26,1.9259259259259256,26,0.037037037037037,1,26,26.0,1,26,0.0,0.9629629629629628,0.0,0.0
1000248,3,27,26,1.9259259259259256,26,0.037037037037037,1,26,26.0,1,26,0.0,0.9629629629629628,0.0,0.0
1000249,3,67,66,1.9701492537313432,61,0.0149253731343283,2,61,13.2,1,62,0.9552238805970148,0.9850746268656716,14.625,15.873031374000368
1000250,2,75,74,1.9733333333333332,74,0.0133333333333333,1,74,74.0,1,74,0.48,0.92,47.72222222222222,90.75994316850696
1000251,3,80,79,1.975,66,0.0125,2,66,5.642857142857143,1,66,0.8875,0.9875,12.492957746478874,34.53223570114368
1000252,3,14,13,1.8571428571428568,13,0.0714285714285714,1,13,13.0,1,13,0.8571428571428571,0.9285714285714286,12.666666666666666,4.14996653266291
1000253,3,25,24,1.92,24,0.04,1,24,24.0,1,24,0.96,0.96,13.541666666666666,12.369246698521655
1000254,1,12,11,1.8333333333333333,11,0.0833333333333333,1,11,11.0,1,11,0.5833333333333334,0.9166666666666666,55.0,91.4095962452208
1000255,3,32,31,1.9375,30,0.03125,2,30,15.5,1,30,0.8125,0.96875,25.884615384615383,24.93117745850476
1000256,3,15,14,1.8666666666666667,14,0.0666666666666666,1,14,14.0,1,14,0.4666666666666667,0.9333333333333332,19.857142857142858,9.731077923386517
1000257,1,8,7,1.75,6,0.125,2,6,3.5,1,6,0.375,0.875,7.0,6.48074069840786
1000258,3,45,44,1.9555555555555555,44,0.0222222222222222,1,44,44.0,1,44,0.0,0.9777777777777776,0.0,0.0
1000259,2,112,111,1.9821428571428568,111,0.0089285714285714,1,111,111.0,1,111,0.5089285714285714,0.9910714285714286,39.63157894736842,82.54241473836501
1000260,3,36,35,1.9444444444444444,32,0.0277777777777777,2,32,11.666666666666666,1,33,0.6111111111111112,0.9722222222222222,169.63636363636363,601.8149478078445
1000261,3,36,35,1.9444444444444444,32,0.0277777777777777,2,32,11.666666666666666,1,33,0.6111111111111112,0.9722222222222222,164.22727272727272,602.3822353273846
1000262,2,74,73,1.972972972972973,73,0.0135135135135135,1,73,73.0,1,73,0.6891891891891891,0.9864864864864864,84.45098039215686,245.4626135603986
1000263,3,75,74,1.9733333333333332,71,0.0133333333333333,2,71,18.5,1,71,0.6533333333333333,0.9866666666666668,85.57142857142857,250.56303944256
1000264,3,115,114,1.982608695652174,112,0.008695652173913,2,112,38.0,1,112,0.7391304347826086,0.991304347826087,5.364705882352941,8.992607498349807
1000265,3,56,55,1.9642857142857144,49,0.0178571428571428,2,49,11.0,1,51,0.9642857142857144,0.9642857142857144,717.8888888888889,686.2783601821646
1000266,3,55,54,1.963636363636364,36,0.0181818181818181,2,36,2.8421052631578947,1,36,0.9818181818181818,0.9818181818181818,47.57407407407408,26.03530498427362
1000267,2,62,61,1.967741935483871,61,0.0161290322580645,1,61,61.0,1,61,0.9838709677419356,0.9838709677419356,42.40983606557377,24.78191900981825
1000268,2,73,72,1.9726027397260275,72,0.0136986301369863,1,72,72.0,1,72,0.9863013698630136,0.9863013698630136,86.26388888888889,56.56436674158514
1000269,3,106,105,1.981132075471698,70,0.0094339622641509,2,70,2.9166666666666665,1,70,0.9905660377358492,0.9905660377358492,28.0,23.69609170105404
1000270,3,103,102,1.980582524271845,54,0.0097087378640776,2,54,3.642857142857143,1,75,0.8737864077669902,0.9902912621359224,45.77777777777778,50.72864143389211
1000271,3,126,125,1.984126984126984,90,0.0079365079365079,2,90,5.0,1,101,0.6428571428571429,0.992063492063492,25.65432098765432,25.88920385780131
1000272,3,62,61,1.967741935483871,60,0.0161290322580645,2,60,30.5,1,60,0.8064516129032258,0.9838709677419356,19.48,22.873775377055708
1000273,0,372,371,1.9946236559139785,306,0.0026881720430107,2,306,6.183333333333334,1,312,0.8629032258064516,0.9946236559139784,7.062305295950155,11.748765944884028
1000274,3,132,131,1.9848484848484849,108,0.0075757575757575,2,108,6.894736842105263,1,113,0.9318181818181818,0.9924242424242424,142.0650406504065,186.17361159920773
1000275,0,289,288,1.9930795847750864,206,0.0034602076124567,2,206,4.571428571428571,1,226,0.8339100346020761,0.9965397923875432,22.410788381742737,22.87439380419893
1000276,1,9,8,1.7777777777777777,7,0.1111111111111111,2,7,4.0,1,7,0.8888888888888888,0.8888888888888888,1416.25,3663.894572377868
1000277,3,40,39,1.95,39,0.025,1,39,39.0,1,39,0.775,0.925,740.5806451612904,1874.5345533981103
1000279,5,592,588,1.9864864864864864,88,0.001680614624777,6,220,2.352,4,342,0.5996621621621622,0.9527027027027029,55.42253521126761,102.04838150710962
1000280,0,274,273,1.9927007299270072,152,0.0036496350364963,2,152,3.5454545454545454,1,197,0.9343065693430656,0.9635036496350364,228.359375,669.2506272687456
1000283,3,44,43,1.9545454545454544,22,0.0227272727272727,2,22,4.3,1,34,0.7727272727272727,0.9545454545454546,10.382352941176473,13.19539738358518
1000285,0,158,157,1.9873417721518989,80,0.0063291139240506,3,80,3.488888888888889,1,113,0.7658227848101266,0.9936708860759492,9.975206611570249,14.508739349760722
1000287,0,261,260,1.9923371647509576,219,0.003831417624521,2,219,7.027027027027027,1,224,0.4712643678160919,0.9808429118773946,15.073170731707316,16.655364004099763
1000288,3,17,16,1.8823529411764703,13,0.0588235294117647,2,13,8.0,1,15,0.6470588235294118,0.9411764705882352,11.0,12.540842366951564
1000289,3,13,12,1.8461538461538465,11,0.0769230769230769,2,11,6.0,1,11,0.7692307692307693,0.8461538461538461,13.6,22.055384830013733
1000290,3,24,23,1.9166666666666667,15,0.0416666666666666,2,14,11.5,1,22,0.2916666666666667,0.9583333333333334,12.142857142857142,12.91099831736572
1000291,3,25,24,1.92,24,0.04,1,24,24.0,1,24,0.88,0.96,18.545454545454547,19.251274509702828
1000292,4,867,866,1.9976931949250287,332,0.0011534025374855,4,505,5.154761904761905,1,699,0.8339100346020761,0.9953863898500576,21.27939142461964,26.58449206661936
1000293,0,322,321,1.9937888198757765,167,0.0031055900621118,3,145,4.397260273972603,1,249,0.8726708074534162,0.984472049689441,86.74733096085409,159.7622907295072
1000295,3,43,42,1.9534883720930232,28,0.0232558139534883,2,28,14.0,1,40,0.8372093023255814,0.9302325581395348,24.694444444444443,22.758172456949328
1000296,3,39,38,1.948717948717949,38,0.0256410256410256,1,38,38.0,1,38,0.7435897435897436,0.9487179487179488,27.79310344827586,23.285898219434227
1000297,3,25,24,1.92,24,0.04,1,24,24.0,1,24,0.68,0.96,19.823529411764707,16.681216255973265
1000298,0,276,275,1.9927536231884055,58,0.0036231884057971,4,156,3.985507246376812,1,207,0.7898550724637681,0.9927536231884058,13.775229357798166,16.040943347556126
1000299,0,257,256,1.9922178988326849,48,0.0038910505836575,4,143,3.9384615384615382,1,192,0.5992217898832685,0.8793774319066148,21.415584415584416,26.943351178173927
1000300,3,90,89,1.9777777777777776,56,0.0111111111111111,3,56,3.1785714285714284,1,62,0.7333333333333333,0.9666666666666668,113.1969696969697,168.46672359998647
1000301,3,106,105,1.981132075471698,66,0.0094339622641509,3,66,3.6206896551724137,1,77,0.6792452830188679,0.9716981132075472,104.23611111111111,191.6178556003499
1000302,3,101,100,1.98019801980198,59,0.0099009900990099,3,59,3.225806451612903,1,70,0.6732673267326733,0.99009900990099,103.22058823529412,180.38283190678877
1000303,3,18,17,1.8888888888888888,14,0.0555555555555555,2,14,4.25,1,14,0.9444444444444444,0.9444444444444444,1.4705882352941178,1.1939872429520255
1000304,3,92,91,1.9782608695652173,76,0.0108695652173913,2,76,5.6875,1,76,0.7065217391304348,0.967391304347826,8.584615384615384,18.27473439368582
1000305,3,76,75,1.973684210526316,35,0.0131578947368421,3,39,2.027027027027027,1,39,0.7763157894736842,0.986842105263158,6.220338983050848,8.405139260404042
1000306,3,20,19,1.9,10,0.05,2,10,1.9,1,10,0.85,0.95,7.176470588235294,3.9591338048150218
1000307,3,21,20,1.9047619047619049,10,0.0476190476190476,2,10,1.818181818181818,1,10,0.8571428571428571,0.9523809523809524,6.555555555555555,6.5508457657705215
1000309,3,43,42,1.9534883720930232,21,0.0232558139534883,2,21,1.9090909090909087,1,21,0.9767441860465116,0.9767441860465116,10.071428571428571,9.64462065003042
1000310,3,98,97,1.9795918367346936,89,0.010204081632653,2,89,10.77777777777778,1,89,0.979591836734694,0.9897959183673468,340.2916666666667,1584.8986883806028
1000312,2,90,89,1.9777777777777776,89,0.0111111111111111,1,89,89.0,1,89,0.8666666666666667,0.9888888888888888,25.166666666666668,29.54328274846172
1000313,3,96,95,1.9791666666666667,87,0.0104166666666666,2,87,10.555555555555555,1,87,0.9479166666666666,0.9895833333333334,10.384615384615383,16.303285740947196
1000314,0,213,212,1.9906103286384975,146,0.0046948356807511,4,146,7.310344827586207,1,184,0.92018779342723,0.9906103286384976,87.65306122448979,206.7005426392577
1000315,3,87,86,1.9770114942528736,77,0.0114942528735632,2,66,10.75,1,79,0.6896551724137931,0.9885057471264368,16.65,24.15838363798373
