khipu_id,model,matches,total,match_rate,has_pattern,tolerance
1000339,standard_tolerance_5,3,13,0.23076923076923078,False,5.0
1000339,cross_level_all_descendants,1,9,0.1111111111111111,False,
1000339,partial_summation,2,13,0.15384615384615385,False,
1000340,modulo_10,8,22,0.36363636363636365,False,
1000340,positional_base10,7,22,0.3181818181818182,False,
1000340,standard_tolerance_2,6,22,0.2727272727272727,False,2.0
1000340,standard_tolerance_5,12,22,0.5454545454545454,True,5.0
1000340,cross_level_all_descendants,0,10,0.0,False,
1000340,partial_summation,6,22,0.2727272727272727,True,
1000342,modulo_10,0,0,0.0,False,
1000342,positional_base10,0,0,0.0,False,
1000342,standard_tolerance_2,0,0,0.0,False,2.0
1000342,standard_tolerance_5,0,0,0.0,False,5.0
1000342,cross_level_all_descendants,0,0,0.0,False,
1000342,partial_summation,0,0,0.0,False,
1000344,modulo_10,0,0,0.0,False,
1000344,positional_base10,0,0,0.0,False,
1000344,standard_tolerance_2,0,0,0.0,False,2.0
1000344,standard_tolerance_5,0,0,0.0,False,5.0
1000344,cross_level_all_descendants,0,0,0.0,False,
1000344,partial_summation,0,0,0.0,False,
1000345,modulo_10,5,32,0.15625,False,
1000345,positional_base10,2,32,0.0625,False,
1000345,standard_tolerance_2,2,32,0.0625,False,2.0
1000345,standard_tolerance_5,9,32,0.28125,False,5.0
1000345,cross_level_all_descendants,0,16,0.0,False,
1000345,partial_summation,2,32,0.0625,False,
1000346,modulo_10,0,0,0.0,False,
1000346,positional_base10,0,0,0.0,False,
1000346,standard_tolerance_2,0,0,0.0,False,2.0
1000346,standard_tolerance_5,0,0,0.0,False,5.0
1000346,cross_level_all_descendants,0,0,0.0,False,
1000346,partial_summation,0,0,0.0,False,
1000347,modulo_10,0,0,0.0,False,
1000347,positional_base10,0,0,0.0,False,
1000347,standard_tolerance_2,0,0,0.0,False,2.0
1000347,standard_tolerance_5,0,0,0.0,False,5.0
1000347,cross_level_all_descendants,0,0,0.0,False,
1000347,partial_summation,0,0,0.0,False,
1000348,modulo_10,0,0,0.0,False,
1000348,positional_base10,0,0,0.0,False,
1000348,standard_tolerance_2,0,0,0.0,False,2.0
1000348,standard_tolerance_5,0,0,0.0,False,5.0
1000348,cross_level_all_descendants,0,0,0.0,False,
1000348,partial_summation,0,0,0.0,False,
1000349,modulo_10,1,1,1.0,True,
1000349,positional_base10,0,1,0.0,False,
1000349,standard_tolerance_2,0,1,0.0,False,2.0
1000349,standard_tolerance_5,0,1,0.0,False,5.0
1000349,cross_level_all_descendants,0,0,0.0,False,
1000349,partial_summation,0,1,0.0,False,
1000350,modulo_10,0,0,0.0,False,
1000350,positional_base10,0,0,0.0,False,
1000350,standard_tolerance_2,0,0,0.0,False,2.0
1000350,standard_tolerance_5,0,0,0.0,False,5.0
1000350,cross_level_all_descendants,0,0,0.0,False,
1000350,partial_summation,0,0,0.0,False,
1000351,modulo_10,0,1,0.0,False,
1000351,positional_base10,0,1,0.0,False,
1000351,standard_tolerance_2,0,1,0.0,False,2.0
1000351,standard_tolerance_5,0,1,0.0,False,5.0
1000351,cross_level_all_descendants,0,0,0.0,False,
1000351,partial_summation,0,1,0.0,False,
1000352,modulo_10,4,4,1.0,True,
1000352,positional_base10,4,4,1.0,True,
1000352,standard_tolerance_2,4,4,1.0,True,2.0
1000352,standard_tolerance_5,4,4,1.0,True,5.0
1000352,cross_level_all_descendants,0,0,0.0,False,
1000352,partial_summation,4,4,1.0,False,
1000353,modulo_10,0,9,0.0,False,
1000353,positional_base10,0,9,0.0,False,
1000353,standard_tolerance_2,0,9,0.0,False,2.0
1000353,standard_tolerance_5,2,9,0.2222222222222222,False,5.0
1000353,cross_level_all_descendants,0,4,0.0,False,
1000353,partial_summation,0,9,0.0,False,
1000354,modulo_10,0,0,0.0,False,
1000354,positional_base10,0,0,0.0,False,
1000354,standard_tolerance_2,0,0,0.0,False,2.0
1000354,standard_tolerance_5,0,0,0.0,False,5.0
1000354,cross_level_all_descendants,0,0,0.0,False,
1000354,partial_summation,0,0,0.0,False,
1000355,modulo_10,0,0,0.0,False,
1000355,positional_base10,0,0,0.0,False,
1000355,standard_tolerance_2,0,0,0.0,False,2.0
1000355,standard_tolerance_5,0,0,0.0,False,5.0
1000355,cross_level_all_descendants,0,0,0.0,False,
1000355,partial_summation,0,0,0.0,False,
1000356,modulo_10,1,1,1.0,True,
1000356,positional_base10,0,1,0.0,False,
1000356,standard_tolerance_2,0,1,0.0,False,2.0
1000356,standard_tolerance_5,0,1,0.0,False,5.0
1000356,cross_level_all_descendants,0,0,0.0,False,
1000356,partial_summation,0,1,0.0,False,
1000357,modulo_10,0,0,0.0,False,
1000357,positional_base10,0,0,0.0,False,
1000357,standard_tolerance_2,0,0,0.0,False,2.0
1000357,standard_tolerance_5,0,0,0.0,False,5.0
1000357,cross_level_all_descendants,0,0,0.0,False,
1000357,partial_summation,0,0,0.0,False,
1000358,modulo_10,0,1,0.0,False,
1000358,positional_base10,0,1,0.0,False,
1000358,standard_tolerance_2,0,1,0.0,False,2.0
1000358,standard_tolerance_5,0,1,0.0,False,5.0
1000358,cross_level_all_descendants,0,1,0.0,False,
1000358,partial_summation,0,1,0.0,False,
1000359,modulo_10,0,0,0.0,False,
1000359,positional_base10,0,0,0.0,False,
1000359,standard_tolerance_2,0,0,0.0,False,2.0
1000359,standard_tolerance_5,0,0,0.0,False,5.0
1000359,cross_level_all_descendants,0,0,0.0,False,
1000359,partial_summation,0,0,0.0,False,
1000361,modulo_10,5,24,0.20833333333333334,False,
1000361,positional_base10,3,24,0.125,False,
1000361,standard_tolerance_2,3,24,0.125,False,2.0
1000361,standard_tolerance_5,3,24,0.125,False,5.0
1000361,cross_level_all_descendants,0,1,0.0,False,
1000361,partial_summation,3,24,0.125,False,
1000363,modulo_10,0,0,0.0,False,
1000363,positional_base10,0,0,0.0,False,
1000363,standard_tolerance_2,0,0,0.0,False,2.0
1000363,standard_tolerance_5,0,0,0.0,False,5.0
1000363,cross_level_all_descendants,0,0,0.0,False,
1000363,partial_summation,0,0,0.0,False,
1000365,modulo_10,0,0,0.0,False,
1000365,positional_base10,0,0,0.0,False,
1000365,standard_tolerance_2,0,0,0.0,False,2.0
1000365,standard_tolerance_5,0,0,0.0,False,5.0
1000365,cross_level_all_descendants,0,0,0.0,False,
1000365,partial_summation,0,0,0.0,False,
1000366,modulo_10,0,3,0.0,False,
1000366,positional_base10,0,3,0.0,False,
1000366,standard_tolerance_2,0,3,0.0,False,2.0
1000366,standard_tolerance_5,0,3,0.0,False,5.0
1000366,cross_level_all_descendants,0,0,0.0,False,
1000366,partial_summation,0,3,0.0,False,
1000367,modulo_10,15,20,0.75,True,
1000367,positional_base10,1,20,0.05,False,
1000367,standard_tolerance_2,2,20,0.1,False,2.0
1000367,standard_tolerance_5,4,20,0.2,False,5.0
1000367,cross_level_all_descendants,0,4,0.0,False,
1000367,partial_summation,2,20,0.1,False,
1000368,modulo_10,3,18,0.16666666666666666,False,
1000368,positional_base10,2,18,0.1111111111111111,False,
1000368,standard_tolerance_2,6,18,0.3333333333333333,False,2.0
1000368,standard_tolerance_5,9,18,0.5,False,5.0
1000368,cross_level_all_descendants,2,15,0.13333333333333333,False,
1000368,partial_summation,4,18,0.2222222222222222,True,
1000369,modulo_10,0,1,0.0,False,
1000369,positional_base10,0,1,0.0,False,
1000369,standard_tolerance_2,0,1,0.0,False,2.0
1000369,standard_tolerance_5,0,1,0.0,False,5.0
1000369,cross_level_all_descendants,0,0,0.0,False,
1000369,partial_summation,0,1,0.0,False,
1000371,modulo_10,1,4,0.25,False,
1000371,positional_base10,0,4,0.0,False,
1000371,standard_tolerance_2,0,4,0.0,False,2.0
1000371,standard_tolerance_5,0,4,0.0,False,5.0
1000371,cross_level_all_descendants,0,1,0.0,False,
1000371,partial_summation,0,4,0.0,False,
1000374,modulo_10,0,0,0.0,False,
1000374,positional_base10,0,0,0.0,False,
1000374,standard_tolerance_2,0,0,0.0,False,2.0
1000374,standard_tolerance_5,0,0,0.0,False,5.0
1000374,cross_level_all_descendants,0,0,0.0,False,
1000374,partial_summation,0,0,0.0,False,
1000375,modulo_10,1,2,0.5,False,
1000375,positional_base10,1,2,0.5,False,
1000375,standard_tolerance_2,1,2,0.5,False,2.0
1000375,standard_tolerance_5,1,2,0.5,False,5.0
1000375,cross_level_all_descendants,0,0,0.0,False,
1000375,partial_summation,1,2,0.5,True,
1000376,modulo_10,0,0,0.0,False,
1000376,positional_base10,0,0,0.0,False,
1000376,standard_tolerance_2,0,0,0.0,False,2.0
1000376,standard_tolerance_5,0,0,0.0,False,5.0
1000376,cross_level_all_descendants,0,0,0.0,False,
1000376,partial_summation,0,0,0.0,False,
1000377,modulo_10,1,4,0.25,False,
1000377,positional_base10,0,4,0.0,False,
1000377,standard_tolerance_2,0,4,0.0,False,2.0
1000377,standard_tolerance_5,1,4,0.25,False,5.0
1000377,cross_level_all_descendants,0,0,0.0,False,
1000377,partial_summation,0,4,0.0,False,
1000378,modulo_10,0,0,0.0,False,
