khipu_id,pc1,pc2,cluster_kmeans,cluster_hierarchical
1000570,0.9159937036546333,1.0533068797260239,3,1
1000571,0.05763111106253556,-0.2102817243516547,3,3
1000572,-1.733059161698301,-0.589176010690377,3,3
1000573,-0.5053235999696242,1.3439930946233403,3,1
1000574,0.7342763987742132,1.2242188766417945,3,1
1000575,0.22969747906936144,0.880223699720418,3,1
1000576,0.6892646107507217,1.1326922589854482,3,1
1000577,-0.5817983083922942,-0.31762486327077843,3,3
1000578,-1.7807114546076706,-2.493357521317091,1,3
1000579,-2.041195111515098,-2.5221611183194437,1,3
1000580,-0.8214456282643726,0.7085881344117222,3,3
1000581,-0.797409920574072,0.34559748754782255,3,3
1000582,-0.78328424938785,0.5928510242831717,3,3
1000583,-0.40405734532435167,0.9186993807045255,3,3
1000584,-0.10794449924325134,0.46839457508556365,3,3
1000585,-0.5008593072447167,0.8963647374436505,3,1
1000586,2.07252234516107,0.9958016076133032,0,1
1000587,-0.5087805766051722,0.7617185087814087,3,3
1000588,2.3896629614195506,-0.6116125924878785,2,6
1000589,-0.37740740967541836,0.46504454052573085,3,3
1000590,0.3511738899451031,1.067492741323325,3,1
1000591,0.4473925001636283,1.1624467778092604,3,1
1000592,-0.21894399799912873,0.9540546575101623,3,1
1000593,0.626967211446895,-0.3449457419622102,2,6
1000595,-1.1920852296178985,0.6323025452522237,3,1
1000597,0.7193758546227305,1.0273108251808933,3,1
1000598,1.8023719463211112,1.3773608818305638,0,1
1000599,-0.18974218340086418,1.4533724215156465,3,1
1000600,-1.2651384756839592,0.09047114579879692,3,3
1000601,-0.38380454739789105,1.4011527754790094,3,1
1000602,-1.2285343091553893,-0.1805401035414503,3,3
1000603,5.003302562488946,0.7357013199451043,0,1
1000604,3.334115825251689,-0.7650465853232532,2,6
1000605,2.7672477833663867,-0.19511692141349918,2,6
1000606,-0.7626059777308889,1.128870945672943,3,1
1000607,1.7495200556726482,0.6876617408832201,0,1
1000608,0.3998799808776185,0.8002938902572364,3,1
1000609,1.363332501041608,1.4452524721403524,0,1
1000610,1.870951141053739,1.2406874366336669,0,1
1000611,4.385887498130881,-0.32395791813289904,0,1
1000612,3.624039132179482,0.3330789396672452,0,1
1000613,0.31882071105368004,2.017053165413371,3,1
1000614,3.540533808232637,0.12546090545965427,0,1
1000615,0.5496793850786192,-0.17161815525732868,3,3
1000616,1.136823348352051,-0.2229704586759235,3,3
1000617,0.6953687139457574,0.056547486153421596,3,3
1000618,1.1480982488048093,0.7182023145855908,3,1
1000619,0.9699566369725289,0.8783105563231026,3,1
1000620,-1.3720285332014137,0.40098765430193967,3,3
1000621,-0.9229891178774231,1.1130705126620324,3,1
1000622,2.606508178129992,0.9788503042184039,0,1
1000623,4.384712231330766,0.14746057713923336,0,1
1000624,2.268826852600072,1.4053038931000397,0,1
1000625,-0.7305149616031362,0.6094072658495854,3,3
1000626,-3.0381572595194037,-3.130163857666626,1,5
1000627,-2.085782055847635,-1.086246248113894,1,3
1000628,-0.5803824225093354,1.18289659267955,3,1
1000629,2.0440613608086493,0.7422405483117637,0,1
1000630,-1.4035051626797268,0.05680212614068725,3,3
1000631,-2.2381594387479016,-1.6538134878283113,1,3
1000632,-2.436637836724372,-1.8106058941801138,1,5
1000633,0.5714546754278665,1.4215338797727701,3,1
1000634,3.74368829999003,0.37745649393517944,0,1
1000635,1.148404216834799,1.4210479392126203,0,1
1000636,-0.8257576048189667,0.1602705946450882,3,3
1000637,0.3309230936226449,1.1653748580121275,3,1
1000638,-0.3490454150268232,1.2740305101455662,3,3
1000639,-1.77598002575338,-1.039789442955407,1,3
1000640,-1.930629366569474,-0.985030765026541,1,3
1000641,-2.6903981152622074,-2.358785191407064,1,5
1000642,-1.2794024389685132,-0.7758218742034366,3,3
1000643,-2.2763369126042896,-1.4404354086433777,1,3
1000644,-2.8508487995834404,-2.778088331309846,1,5
1000645,-1.5373187397372847,-0.5672274697628594,3,3
1000646,-0.7562794441516748,0.6993233166029037,3,1
1000647,0.28264591493425584,1.2983115924936595,3,1
1000648,2.8478153747330603,0.010991177321358637,2,6
1000649,-0.797409920574072,0.34559748754782255,3,3
1000650,2.1943747211826157,0.49670921738768453,0,1
1000651,-1.1439510484742212,0.29638383986549965,3,3
1000652,-1.4989096881213773,-0.3027168186617538,3,3
1000653,-2.436637836724372,-1.8106058941801138,1,5
1000654,-0.024424803690081483,0.571379494184991,3,3
1000655,-0.8439265583462942,0.08225300025136845,3,3
1000656,-0.6824539193954902,0.1867300257106126,3,3
1000657,-2.0263948742932527,-1.4181677046237904,1,3
1000658,2.8073852312392553,0.40156146227290584,0,1
1000659,-0.08001903974754444,0.4612220500745447,3,3
1000660,-3.0381572595194037,-3.130163857666626,1,5
1000661,-2.645857729096421,-2.6077262837894866,1,5
